city_ascii,lat,lng,admin_name,capital
Eisenstadt,47.8333,16.5333,Burgenland,admin
Klagenfurt,46.6203,14.31,Kärnten,admin
Sankt Polten,48.2,15.6333,Niederösterreich,admin
Wiener Neustadt,47.816,16.25,Niederösterreich,minor
Linz,48.3192,14.2888,Oberösterreich,admin
Salzburg,47.8105,13.04,Salzburg,admin
Graz,47.0778,15.41,Steiermark,admin
Innsbruck,47.2804,11.41,Tirol,admin
Bregenz,47.5167,9.7667,Vorarlberg,admin
Vienna,48.2,16.3666,Wien,primary
